RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
BGN.MI,2019-08-09,2.8599,2.347,2.1627
BIOX.PA,2019-08-09,3.697051897,7.87479203894263,7.816255
BIRG.I,2019-08-09,0.5655,0.6782,
BKGH.L,2019-08-09,1.4547,16.0073,
BKT.MC,2019-08-09,1.024455317,0.712146493311189,0.712146
BKWB.S,2019-08-09,1.1325,2.7439,
BLND.L,2019-08-09,0.6595,-2.5083,-2.5161
BMEB.L,2019-08-09,2.7476,9.0395,
BMED.MI,2019-08-09,,0.93,0.488
BMPS.MI,2019-08-09,0.1836,-0.057,0.1184
BMWG.DE,2019-08-09,0.824698225,3.50950935110918,3.448685
BNPP.PA,2019-08-09,0.4854,0.5116,0.3634
BNRGn.DE,2019-08-09,1.7777,8.3248,5.8101
BNZL.L,2019-08-09,4.7034,7.9064,
BOL.ST,2019-08-09,1.2066,15.292,10.3658
BOLL.PA,2019-08-09,1.1046,2.9149,1.8396
BOUY.PA,2019-08-09,1.2097,4.1701,3.6284
BP.L,2019-08-09,1.279,5.9865,3.1917
BRBY.L,2019-08-09,5.5271,19.3449,14.8885
BT.L,2019-08-09,2.176,5.9823,
BTRW.L,2019-08-09,1.1637,12.5607,
BUCN.S,2019-08-09,2.1134,11.0811,9.3247
BVI.PA,2019-08-09,8.0862,9.5121,6.4365
BWY.L,2019-08-09,1.209555274,15.5384651019263,15.582270
BYG.L,2019-08-09,1.4703,8.7788,8.7542
BZU.MI,2019-08-09,0.9177,8.1218,6.5799
CABK.MC,2019-08-09,0.7773,0.7293,
CAGR.PA,2019-08-09,0.4593,0.4091,0.2818
CAMX.ST,2019-08-09,10.1763,-68.296,-51.3172
CAPP.PA,2019-08-09,1.9355,7.219,4.7618
CARLb.CO,2019-08-09,2.3308,7.3455,5.5902
CARR.PA,2019-08-09,1.2476,1.1871,0.3776
CAST.ST,2019-08-09,1.194105166,8.47644610240429,8.349598
CBKG.DE,2019-08-09,0.2567,0.2722,0.1677
CCH.L,2019-08-09,3.131171526,6.64614928250955,6.635767
CCL.L,2019-08-09,1.362998201,,7.769097
CDR.WA,2019-08-09,13.9551,11.671,10.0826
CFR.S,2019-08-09,2.1651,11.8009,10.3816
CLNX.MC,2019-08-09,8.425164984,-0.370450951266762,-0.312843
CMBN.S,2019-08-09,2.3508,3.7145,
CNA.L,2019-08-09,2.4435,2.7888,
COFB.BR,2019-08-09,1.1605,3.9449,2.9788
COLOb.CO,2019-08-09,21.733,42.0589,
CONG.DE,2019-08-09,0.9197,9.886,5.8899
CPG.L,2019-08-09,10.2287,13.1098,
CPRI.MI,2019-08-09,4.217235657,6.58327408460718,6.583274
CRDA.L,2019-08-09,6.700468271,13.382001965464,13.315290
CRDI.MI,2019-08-09,0.406292159,0.50498461880843,0.492162
CTEC.L,2019-08-09,2.232929421,5.00180933617466,6.075979
CVC.AS,2019-08-09,,,
CVO.PA,2019-08-09,0.9026,5.4626,4.3419
CWK.L,2019-08-09,2.695842992,10.1665205959684,10.268386
DANO.PA,2019-08-09,2.625148654,5.51811479487991,5.312316
DANSKE.CO,2019-08-09,0.7396,0.5429,0.3475
DAST.PA,2019-08-09,6.111890578,7.51009443870442,7.590074
DB1Gn.DE,2019-08-09,4.033148889,0.573995801919267,0.555008
DBKGn.DE,2019-08-09,0.2303,1.8455,-0.219
DCC.L,2019-08-09,2.7266,4.9907,
DEMANT.CO,2019-08-09,6.808875712,10.7152267470797,10.657486
DGE.L,2019-08-09,9.5882,13.8766,
DHER.DE,2019-08-09,3.7347,-12.7702,-14.4482
DHLn.DE,2019-08-09,2.1691,5.802,4.7247
DIOR.PA,2019-08-09,4.252639215,9.25513618728919,3.431680
DKSH.S,2019-08-09,2.5802,6.9494,
DLG.MI,2019-08-09,3.523033352,8.73629816634274,8.774779
DLN.L,2019-08-09,0.7573,4.2665,
DNB.OL,2019-08-09,1.0668,1.0867,0.925
DNP.WA,2019-08-09,7.7542,13.3813,10.945
DPLM.L,2019-08-09,4.705352596,14.1335411795272,13.908315
DRX.L,2019-08-09,0.7743,0.3387,
DSFIR.AS,2019-08-09,,,
DSV.CO,2019-08-09,5.2472,13.4741,9.3002
DTEGn.DE,2019-08-09,2.2743,3.5946,2.6076
EDEN.PA,2019-08-09,,5.9936,4.2104
EDP.LS,2019-08-09,1.1602,2.4876,2.36
EDPR.LS,2019-08-09,1.0008,3.1728,3.9062
ELE.MC,2019-08-09,2.3584,5.7997,
ELI.BR,2019-08-09,1.2976,4.0253,
ELIS.PA,2019-08-09,1.11144241095385,1.05319925134029,1.043048
ELISA.HE,2019-08-09,5.528698348,12.0399298940791,12.032310
EMG.L,2019-08-09,1.6304,9.9463,
EMII.MI,2019-08-09,0.3685,0.4867,0.3283
EMSN.S,2019-08-09,6.7213,29.0366,21.9408
ENAG.MC,2019-08-09,2.112,6.1411,4.9177
ENEI.MI,2019-08-09,1.6167,5.1086,3.9026
ENGIE.PA,2019-08-09,0.8884,0.832,1.1164
ENI.MI,2019-08-09,0.9704,8.6643,2.8385
ENR1n.DE,2019-08-09,,0.3245,
ENT.L,2019-08-09,1.1368,-0.4061,
ENX.PA,2019-08-09,4.4263,23.4014,
EONGn.DE,2019-08-09,3.247,5.9561,1.4261
EPIRa.ST,2019-08-09,5.774934653,17.0701076889266,16.816058
EQNR.OL,2019-08-09,1.6475,16.8813,6.8973
EQTAB.ST,2019-08-09,,,
ERICb.ST,2019-08-09,2.9537,-0.5535,0.1836
ERST.VI,2019-08-09,0.834172428,0.945470331259286,0.784104
ESLX.PA,2019-08-09,1.4328,4.4097,
ESSITYb.ST,2019-08-09,3.3244812125907,5.67707330673588,5.154689
EUFI.PA,2019-08-09,3.4671,7.0724,
EVDG.DE,2019-08-09,7.1323,12.3243,9.0227
EVKn.DE,2019-08-09,1.3144,4.4453,3.1421
EVOG.ST,2019-08-09,13.089475776,40.9123663583288,40.912366
EXHO.PA,2019-08-09,2.7492,6.0291,3.9482
EXOR.AS,2019-08-09,,,
EXPN.L,2019-08-09,9.9413,11.6757,
EZJ.L,2019-08-09,1.6144,6.8652,
FBK.MI,2019-08-09,5.4611,1.5072,1.0156
FDJU.PA,2019-08-09,,12.0289,
FER.MC,2019-08-09,2.8555,2.1221,
FHZN.S,2019-08-09,2.0659,6.9052,
FLS.CO,2019-08-09,1.7703,4.802,3.8271
FMEG.DE,2019-08-09,1.4782,10.8887,5.2041
FNTGn.DE,2019-08-09,1.67317935974013,4.74172163229045,4.987007
FORTUM.HE,2019-08-09,1.3855,4.7099,5.3948
FOUG.PA,2019-08-09,1.4826,4.7223,3.5123
FPE3_p.DE,2019-08-09,3.4373,20.9226,
FRAG.DE,2019-08-09,1.42688799,4.53919170612391,4.253753
FREG.DE,2019-08-09,1.5296,8.4927,5.0704
FRES.L,2019-08-09,2.5891324419695,7.37228228641319,7.534972
FRO.OL,2019-08-09,0.825071775,-0.270398670609632,-0.292400
FTKn.DE,2019-08-09,1.9471,2.4394,
G1AG.DE,2019-08-09,1.6583,4.0235,1.4536
G24n.DE,2019-08-09,3.6854,4.5654,1.5998
GALE.S,2019-08-09,2.2899,6.0635,
GALP.LS,2019-08-09,2.4939,13.6551,
GASI.MI,2019-08-09,0.968,0.6553,0.476
GAW.L,2019-08-09,13.6207,63.5813,
GBFG.DE,2019-08-09,0.877650459,-0.563674027310007,-0.684864
GBLB.BR,2019-08-09,0.7585,0.8793,0.4947
GEBN.S,2019-08-09,7.8944,18.9714,16.7108
GETIb.ST,2019-08-09,1.1334,-1.4604,-1.7936
GETP.PA,2019-08-09,3.274165446,1.68383593182883,1.682984
GF.S,2019-08-09,2.499893914,7.91040544371988,8.120757
GFCP.PA,2019-08-09,0.7146,5.0868,6.4989
GIVN.S,2019-08-09,5.6573,9.3091,7.5421
GJFG.OL,2019-08-09,2.8147,2.7891,4.5409
GL9.I,2019-08-09,3.037,9.4652,
GLEN.L,2019-08-09,1.0762,3.5411,-0.0887
GMAB.CO,2019-08-09,8.1677,21.5864,14.5976
GRLS.MC,2019-08-09,3.777441855,5.08097725764201,5.100091
GSK.L,2019-08-09,13.6054,8.3882,
GTT.PA,2019-08-09,13.8657,53.7506,38.7068
HBANC.S,2019-08-09,0.9829,0.9409,
HEIG.DE,2019-08-09,0.6864,5.017,
HEIN.AS,2019-08-09,3.0305,6.8426,4.8129
HEIO.AS,2019-08-09,3.123856623,5.06100859529963,2.322534
HEXAb.ST,2019-08-09,2.749,9.8625,7.4788
HIAB.HE,2019-08-09,0.7003,4.4422,3.5908
HIK.L,2019-08-09,3.1369,8.5113,
HLMA.L,2019-08-09,6.4617,13.8263,
HMb.ST,2019-08-09,3.790222854,10.851467925734,11.052573
HNKG_p.DE,2019-08-09,2.4493,10.5387,
HNRGn.DE,2019-08-09,1.6173,2.4158,1.884
HOCM.L,2019-08-09,1.392,2.7595,0.9602
HOLMb.ST,2019-08-09,1.2531,6.5624,5.334
HOLN.S,2019-08-09,0.4556,3.8501,4.0584
HOTG.DE,2019-08-09,4.467,6.7535,3.4177
HRA.MI,2019-08-09,1.499363252,3.31409608196969,3.149844
HRMS.PA,2019-08-09,10.634553544,18.5360148750665,18.468998
HSBA.L,2019-08-09,0.9854,0.7831,0.6176
HSX.L,2019-08-09,2.6358,1.3187,0.9558
HUBN.S,2019-08-09,2.0527,10.4772,8.6711
HUH1V.HE,2019-08-09,2.3244,6.3527,4.8007
HWDN.L,2019-08-09,4.6365,28.5031,
IBE.MC,2019-08-09,1.1949,3.8869,3.163
ICAG.L,2019-08-09,2.0306,12.619,6.8653
ICGIN.L,2019-08-09,2.2352,2.8523,
IDR.MC,2019-08-09,2.426122026,3.09133407723568,3.028890
IETB.BR,2019-08-09,0.4223,1.6906,
IFXGn.DE,2019-08-09,3.4337,13.5517,8.7171
IG.MI,2019-08-09,3.0409,6.768,5.0694
IGG.L,2019-08-09,2.398,17.7955,14.4983
IHG.L,2019-08-09,22.9542,13.6581,11.5226
III.L,2019-08-09,0.996923543,14.9458483754513,15.095471
IMB.L,2019-08-09,3.928999532,4.61528509977684,4.401297
IMCD.AS,2019-08-09,3.7349,7.7252,5.7839
IMI.L,2019-08-09,3.8542,12.4945,
INCH.L,2019-08-09,1.572409263,0.75850916371477,0.619785
INDT.ST,2019-08-09,4.0045,13.1401,9.1358
INDUc.ST,2019-08-09,0.9364,-8.2639,9.7942
INF.L,2019-08-09,1.360146365,2.79429288375817,2.611512
INGA.AS,2019-08-09,0.747218952,0.555143355299825,0.542681
INGP.WA,2019-08-09,1.7579,1.5168,1.1521
INPST.AS,2019-08-09,,-8.1618,
INVEb.ST,2019-08-09,0.8774,-0.2217,
INVP.L,2019-08-09,0.7087,0.8922,
INWT.MI,2019-08-09,2.1163,10.4869,6.3502
IPN.PA,2019-08-09,5.599447732,12.0011163829193,12.075542
ISP.MI,2019-08-09,0.6797,0.6799,0.501
ISS.CO,2019-08-09,2.6986,5.9277,3.8073
ITPG.MI,2019-08-09,3.1739,15.1584,9.8727
ITRK.L,2019-08-09,9.933158405,13.026034997866,12.071429
ITV.L,2019-08-09,6.1665,16.7727,13.0017
ITX.MC,2019-08-09,5.1746,21.1285,14.9866
IVG.MI,2019-08-09,,,
JD.L,2019-08-09,4.4118,17.7415,
JMAT.L,2019-08-09,2.3289,8.8502,
JMT.LS,2019-08-09,3.875843081,6.56187551243186,6.121995
JYSK.CO,2019-08-09,0.6033,0.5245,0.3531
KBC.BR,2019-08-09,1.222627674,0.892128785906448,0.892476
KBCA.BR,2019-08-09,1.067205867,8.18740855499122,8.187408
KBX.DE,2019-08-09,8.4383,14.6044,10.6721
KCRA.HE,2019-08-09,1.66402597202913,2.75740192709575,2.855580
KEMIRA.HE,2019-08-09,1.2628,4.5342,4.1143
KESKOB.HE,2019-08-09,2.4365,5.4344,3.8065
KGF.L,2019-08-09,0.7642,2.4159,1.2721
KGH.WA,2019-08-09,0.9291,6.9115,5.3704
KGX.DE,2019-08-09,1.5833,4.3096,3.5957
KNEBV.HE,2019-08-09,7.0119,14.3091,11.2514
KNIN.S,2019-08-09,6.5265,12.9638,8.8315
KOG.OL,2019-08-09,1.5164,3.4924,2.4881
KPN.AS,2019-08-09,3.343444159,2.18065046114783,2.098503
KSP.I,2019-08-09,3.8485,11.1466,9.0495
KYGa.I,2019-08-09,3.7799,7.8594,
LAGRb.ST,2019-08-09,3.895408851,9.13705583756345,9.073250
LAND.L,2019-08-09,0.581826412,-0.834999824579869,-0.843934
LATOb.ST,2019-08-09,3.2884,9.1837,15.1096
LDOF.MI,2019-08-09,0.981,1.9311,2.2217
LEGD.PA,2019-08-09,2.8626,10.8877,
LEGn.DE,2019-08-09,1.2102,10.3399,8.0265
LGEN.L,2019-08-09,1.6048,0.4271,
LHAG.DE,2019-08-09,0.9893,7.5252,3.3309
LIFCOb.ST,2019-08-09,4.4504,14.2841,10.067
LIGHT.AS,2019-08-09,1.2647,5.7081,4.775
LISP.S,2019-08-09,3.928,8.7252,
LLOY.L,2019-08-09,0.772548359,0.559853439166258,0.544206
LMPL.L,2019-08-09,1.1488,6.5662,
LOGN.S,2019-08-09,5.5297,14.3941,13.3102
LOIM.PA,2019-08-09,0.722448588,4.12296781560838,3.361281
LONN.S,2019-08-09,3.0321,5.8158,
LOOMIS.ST,2019-08-09,2.5549,10.7993,7.2313
LOTB.BR,2019-08-09,4.9958,13.5518,
LPPP.WA,2019-08-09,5.0317,14.9034,7.4112
LSEG.L,2019-08-09,4.2406,0.0864,0.061
LUNDb.ST,2019-08-09,1.0096,6.2131,6.4454
LVMH.PA,2019-08-09,4.0209,13.1741,8.9792
MAERSKb.CO,2019-08-09,0.6714,-0.3004,-0.3041
MAP.MC,2019-08-09,0.8867,1.9731,1.1764
MBGn.DE,2019-08-09,0.6361,3.9463,1.5277
MBK.WA,2019-08-09,1.213307328,0.940303798109029,0.928421
METSO.HE,2019-08-09,1.23640341,-3.72798939070213,-4.958373
MICCT.AS,2019-08-09,,,
MICP.PA,2019-08-09,1.2825,8.0516,5.3337
MKS.L,2019-08-09,1.5248256,0.551557877050079,0.512640
MNDI.L,2019-08-09,2.57556770480636,10.8185238033467,10.688805
MNG.L,2019-08-09,,0.2791,
MOBN.S,2019-08-09,0.956,3.3438,
MONC.MI,2019-08-09,6.7593,27.4272,19.8155
MOWI.OL,2019-08-09,3.3072,15.4548,10.8187
MRCG.DE,2019-08-09,2.2745,4.0298,3.0134
MRL.MC,2019-08-09,0.781,7.4297,5.0978
MRON.L,2019-08-09,0.6156,-4.716,
MT.AS,2019-08-09,0.519375173,6.03808639108221,5.959551
MTO.L,2019-08-09,9.2391,2.9943,
MTXGn.DE,2019-08-09,3.814411917,6.93331293973692,6.836953
MUVGn.DE,2019-08-09,1.0536,1.064,0.8512
MWDP.PA,2019-08-09,2.1939,2.8818,0.7262
MYCR.ST,2019-08-09,5.18913964551973,21.2925990285725,20.922629
NAFG.DE,2019-08-09,0.757288426,5.92331145481327,6.549408
NDAFI.HE,2019-08-09,0.9125,0.6978,0.4082
NDXG.DE,2019-08-09,1.0551,-3.1563,-2.848
NEKG.DE,2019-08-09,16.260887928,14.7041312155492,14.686270
NESN.S,2019-08-09,4.1379,9.615,7.2472
NESTE.HE,2019-08-09,3.7349,11.8942,10.7403
NEXII.MI,2019-08-09,,1.4362,
NEXS.PA,2019-08-09,0.7964,1.0979,-2.6766
NG.L,2019-08-09,1.5003,3.0242,
NHY.OL,2019-08-09,0.966410398,2.63436126032523,2.585362
NIBEb.ST,2019-08-09,2.9745,8.8486,6.4405
NKT.CO,2019-08-09,0.4348,-2.4178,-4.0342
NN.AS,2019-08-09,0.5094,0.7343,0.9737
NOD.OL,2019-08-09,2.299565612,3.91748474396392,3.989226
NOKIA.HE,2019-08-09,1.8401,-0.894,-1.4336
NOVN.S,2019-08-09,2.12063183515182,9.18741611099547,9.245776
NOVOb.CO,2019-08-09,13.3255074044546,36.2493196449016,36.191786
NSISb.CO,2019-08-09,7.3226,20.6869,16.6348
NTGY.MC,2019-08-09,2.0061,-7.6518,
NWG.L,2019-08-09,0.464513632,0.300357957984795,0.299523
NXT.L,2019-08-09,17.4782,23.2737,
OMVV.VI,2019-08-09,1.26,9.624,6.5025
ORAN.PA,2019-08-09,1.2244,3.6126,
OREP.PA,2019-08-09,4.1813,14.0486,10.4207
ORK.OL,2019-08-09,2.134770666,6.33326094961149,6.158694
ORNBV.HE,2019-08-09,5.5106,22.5593,17.4098
ORSTED.CO,2019-08-09,2.6722,13.6819,12.317
PAFR.L,2019-08-09,1.333,12.9656,10.6725
PEO.WA,2019-08-09,1.3745,1.6185,1.1469
PERP.PA,2019-08-09,2.558873149,4.89084698777288,4.805043
PGHN.S,2019-08-09,8.0235,30.1777,
PHG.AS,2019-08-09,2.46497176073883,5.10382982039194,4.246698
PHP.L,2019-08-09,1.0834,5.1483,
PIRC.MI,2019-08-09,1.279774139,3.48372099539964,3.350249
PKN.WA,2019-08-09,1.2947,11.3938,7.739
PKO.WA,2019-08-09,1.2651,1.6328,1.3166
PLUSP.L,2019-08-09,6.256,166.413,38.1221
PNDORA.CO,2019-08-09,4.2241,35.8966,21.2951
PNN.L,2019-08-09,1.5548,3.1909,
PRTP.PA,2019-08-09,5.247,14.9712,8.8876
PRU.L,2019-08-09,1.7432,0.5246,
PRX.AS,2019-08-09,,13.9567,
PRY.MI,2019-08-09,2.03,1.217,
PSHG_p.DE,2019-08-09,0.4923799,10.6948103670118,10.691747
PSN.L,2019-08-09,1.9186,23.1875,
PSON.L,2019-08-09,1.623,6.3066,
PSPN.S,2019-08-09,1.0687,5.1531,5.2484
PST.MI,2019-08-09,1.1255,0.7241,0.6516
PUBP.PA,2019-08-09,1.5541,4.7936,
PUMG.DE,2019-08-09,3.73768317,7.58290711103778,6.183798
PZU.WA,2019-08-09,2.5391,2.1938,1.5957
QIA.DE,2019-08-09,2.6988,4.1854,3.6574
QLT.L,2019-08-09,0.9384,-0.029,
QQ.L,2019-08-09,2.017609215,9.21111156038979,9.305115
RAAG.DE,2019-08-09,12.3806,34.7469,30.0523
RACE.MI,2019-08-09,15.7262,17.8574,17.4294
RAND.AS,2019-08-09,1.6511,8.0537,6.5383
RBIV.VI,2019-08-09,0.625401348,1.01572797537748,0.922641
RBREW.CO,2019-08-09,7.7557,17.8938,13.1998
RECI.MI,2019-08-09,6.4259,19.8183,15.4139
REDE.MC,2019-08-09,2.6366,8.4423,6.263
REL.L,2019-08-09,13.6174,12.9173,
RENA.PA,2019-08-09,0.464029221,3.06898774983881,2.936481
REP.MC,2019-08-09,0.7053,5.5258,3.1343
REY.MI,2019-08-09,3.3978,14.2988,
RHMG.DE,2019-08-09,1.641,7.4932,5.6024
RILBA.CO,2019-08-09,1.43489415,1.75803386034736,1.756046
RIO.L,2019-08-09,1.6351,19.4638,14.0147
RKT.L,2019-08-09,2.7778,7.2619,6.0982
RMV.L,2019-08-09,180.119507595,236.781524385745,235.205613
ROCKb.CO,2019-08-09,2.6619,14.5807,11.6853
ROPC.S,2019-08-09,7.5291,18.2328,15.4298
ROR.L,2019-08-09,4.2018,16.1328,
RR.L,2019-08-09,16.2999,-9.8588,
RS1R.L,2019-08-09,4.2092,15.5761,
RTO.L,2019-08-09,5.82792059374049,-3.22355096769283,-3.298159
RUBF.PA,2019-08-09,1.9959,6.5665,5.0169
RWEG.DE,2019-08-09,1.149654709,-0.07240207284453,0.449161
RXL.PA,2019-08-09,0.6156,2.7537,
RYA.I,2019-08-09,2.236678329,6.91068814055637,6.910688
SAABb.ST,2019-08-09,2.1512,3.552,3.3175
SABE.MC,2019-08-09,0.458840093,0.151116570374838,0.147903
SAF.PA,2019-08-09,3.8292,4.6271,5.5618
SAGAb.ST,2019-08-09,2.1883,11.8529,9.7199
SALM.OL,2019-08-09,5.3329,31.734,24.3744
SAMPO.HE,2019-08-09,1.4769,4.2457,3.2199
SAN.MC,2019-08-09,0.6624,0.9782,0.6026
SAND.ST,2019-08-09,2.659760929,11.7571168638198,11.113521
SAPG.DE,2019-08-09,3.5793,11.9167,6.0782
SASY.PA,2019-08-09,1.5922,4.171,3.2715
SATG_p.DE,2019-08-09,8.8652,11.2215,8.953
SAVE.ST,2019-08-09,,0.1637,
SB1NO.OL,2019-08-09,1.085557716,1.01890702695266,1.015805
SBMO.AS,2019-08-09,1.1575,3.6573,3.3683
SBRY.L,2019-08-09,0.759357998266408,0.743821482844117,0.753211
SCAb.ST,2019-08-09,1.2356,6.7764,5.6696
SCHN.PA,2019-08-09,1.5692,7.5169,5.4859
SCHP.S,2019-08-09,5.7384,13.4609,9.2819
SCMN.S,2019-08-09,2.921283614,6.81390556401756,6.968068
SCOR.PA,2019-08-09,1.210289032,0.890238195783923,0.735017
SCYR.MC,2019-08-09,0.7936,2.0831,1.5669
SDFGn.DE,2019-08-09,0.7263,0.5385,1.2048
SDLF.L,2019-08-09,0.678224036,0.261627257731564,0.241034
SDR.L,2019-08-09,1.9073,3.0858,2.1897
SDZ.S,2019-08-09,,,
SEBa.ST,2019-08-09,1.2522,1.0649,0.6522
SECTb.ST,2019-08-09,16.2,19.1284,15.2361
SECUb.ST,2019-08-09,2.9453,7.6722,5.2089
SFSN.S,2019-08-09,2.4205,14.9826,
SFZN.S,2019-08-09,3.2723,6.4545,5.2632
SGE.L,2019-08-09,4.796,12.2105,
SGEF.PA,2019-08-09,2.0826,6.1656,3.9718
SGOB.PA,2019-08-09,0.8966,2.0853,-0.1369
SGRO.L,2019-08-09,0.9088,12.8522,
SGSN.S,2019-08-09,10.616165191,11.489467987678,10.906360
SHBa.ST,2019-08-09,1.2871,0.7663,0.5479
SHCS.L,2019-08-09,0.7186,1.0911,
SHEL.AS,2019-08-09,1.212,8.8358,5.1477
SHLG.DE,2019-08-09,4.375,8.8033,7.3512
SIEGn.DE,2019-08-09,1.563772846,4.0439812963138,4.222873
SIGNC.S,2019-08-09,3.135859596,-1.8532630904653,-1.853263
SIKA.S,2019-08-09,10.7264,14.6685,
SJP.L,2019-08-09,4.9,-0.0915,
SKAb.ST,2019-08-09,1.9749,5.0378,
SKFb.ST,2019-08-09,1.8256,12.1015,7.8981
SLHN.S,2019-08-09,0.840339741,0.507301858697643,0.514459
SMIN.L,2019-08-09,2.375960905,2.49757986447241,5.379071
SN.L,2019-08-09,3.3494,9.8085,8.3799
SOBIV.ST,2019-08-09,5.7622,21.9449,12.3885
SOF.BR,2019-08-09,0.8534,13.8251,
SOGN.PA,2019-08-09,0.3596,0.4735,0.3297
SOON.S,2019-08-09,5.387,12.3242,
SOPR.PA,2019-08-09,1.2571,5.3169,
SPIE.PA,2019-08-09,1.2234,2.4117,2.4281
SPL1.WA,2019-08-09,1.4999,1.8835,1.3651
SPMI.MI,2019-08-09,0.821,-1.7802,-0.5391
SPSN.S,2019-08-09,1.1534,3.5433,4.4258
SPX.L,2019-08-09,6.0026,18.2335,
SQN.S,2019-08-09,2.03533122577845,0.844336212962254,0.859726
SRENH.S,2019-08-09,0.935311358,0.223670994382649,0.219833
SRG.MI,2019-08-09,2.108959579,4.32451912248299,4.324519
SRP.L,2019-08-09,2.725,4.8147,
SSABb.ST,2019-08-09,0.5283,4.8932,4.0582
SSE.L,2019-08-09,2.6882,6.0852,
STAN.L,2019-08-09,0.5699,0.3768,0.1438
STB.OL,2019-08-09,0.938755849,0.6449648863112,0.642416
STDM.PA,2019-08-09,7.7692,19.127,14.9781
STERV.HE,2019-08-09,1.1846,9.8298,5.891
STLAM.MI,2019-08-09,0.791190692,3.52017890791626,3.735531
STMMI.MI,2019-08-09,1.8214,15.5237,
STMN.S,2019-08-09,8.1479,18.3306,14.7874
SUBC.OL,2019-08-09,0.5478,2.8249,1.4744
SUN.S,2019-08-09,1.0922,3.6736,
SUNN.S,2019-08-09,,,
SVT.L,2019-08-09,4.0258,3.9195,
SWECb.ST,2019-08-09,3.877890324,7.93029422906933,7.811601
SWEDa.ST,2019-08-09,1.6072,1.191,0.8092
SY1G.DE,2019-08-09,4.4254,8.1093,5.1807
TBCG.L,2019-08-09,1.301,3.5915,3.182
TCAPI.L,2019-08-09,0.9348,0.1972,
TCFP.PA,2019-08-09,3.8021,5.4829,4.026
TE.PA,2019-08-09,,1.2536,
TEF.MC,2019-08-09,2.455574098,3.44808020496436,2.907735
TEGG.DE,2019-08-09,1.4519,11.2168,9.8618
TEL.OL,2019-08-09,4.9846,9.0073,5.1669
TEL2b.ST,2019-08-09,1.7721,4.7709,1.1685
TELIA.ST,2019-08-09,1.7908,4.471,3.2319
TEMN.S,2019-08-09,35.966380898,11.5045981668881,11.729327
TENR.MI,2019-08-09,1.090060042,6.10062640846615,6.253819
TEPRF.PA,2019-08-09,3.6244,8.3831,5.9508
THULE.ST,2019-08-09,4.17,14.8712,10.6222
TKAG.DE,2019-08-09,3.7169,1.6003,-2.2341
TLIT.MI,2019-08-09,0.5214,-1.1562,-1.5187
TLXGn.DE,2019-08-09,0.8646,1.1616,
TOM.OL,2019-08-09,5.96770840344392,8.8882949873134,8.447853
TPE.WA,2019-08-09,0.2098,1.3839,0.6354
TRELb.ST,2019-08-09,1.278952177,6.54038919500603,6.260279
TRN.MI,2019-08-09,2.590686576,4.17693878988519,4.147590
TRYG.CO,2019-08-09,4.3635,4.1923,4.0549
TSCO.L,2019-08-09,1.2674,2.9119,
TTEF.PA,2019-08-09,1.172723697,4.62561549721362,4.683954
TUB.BR,2019-08-09,1.037320986,11.8940631041538,11.894063
TUI1n.DE,2019-08-09,2.6732,6.487,3.9342
TW.L,2019-08-09,1.2966,15.8645,
UBSG.S,2019-08-09,0.869,0.6314,0.4268
UCB.BR,2019-08-09,2.1346,9.9359,6.5466
UHR.S,2019-08-09,1.3251,8.3493,
ULVR.L,2019-08-09,8.8722,20.3631,15.0873
UMG.AS,2019-08-09,,,
UMI.BR,2019-08-09,3.2202,7.7193,5.0234
UNI.MC,2019-08-09,0.465792106,0.268001130432391,0.268017
UNPI.MI,2019-08-09,0.468120374,1.11343408113339,0.479130
UPM.HE,2019-08-09,1.2064,13.5905,10.8751
URW.PA,2019-08-09,0.7153,2.5174,2.5393
UTG.L,2019-08-09,1.0246,9.3087,
UU.L,2019-08-09,1.7852,3.3309,
VACN.S,2019-08-09,4.957780425,13.8504174917829,14.114380
VALMT.HE,2019-08-09,2.845,6.9539,5.9399
VAR.OL,2019-08-09,,12.8642,
VATN.S,2019-08-09,0.7525,0.5622,0.4353
VEND.OL,2019-08-09,2.982,6.1192,3.1311
VERB.VI,2019-08-09,2.551574854,4.14335055941257,3.768657
VID.MC,2019-08-09,3.15251587704598,8.24668217509638,8.246682
VIE.PA,2019-08-09,1.697,2.2,1.959
VIS.MC,2019-08-09,3.03338534155732,12.4049282393086,12.417162
VLLP.PA,2019-08-09,0.413,-7.4705,-5.352
VLOF.PA,2019-08-09,1.339852557,3.56340021646824,3.030555
VNAn.DE,2019-08-09,1.1471,8.9163,
VOD.L,2019-08-09,0.750520065,-2.84879347460594,-5.560312
VOES.VI,2019-08-09,0.7993,4.1515,2.0525
VOLVb.ST,2019-08-09,1.8261,7.1946,6.6245
VOPA.AS,2019-08-09,1.8882,6.5686,5.9123
VOWG_p.DE,2019-08-09,0.6671,3.5538,2.7593
VTYV.L,2019-08-09,1.09449898087451,8.62197134869109,8.567788
VWS.CO,2019-08-09,4.514112836,5.99912165129556,6.007905
VZN.S,2019-08-09,4.497814478,3.39281212552362,3.448563
WALLb.ST,2019-08-09,1.2287,7.4944,4.6755
WBSV.VI,2019-08-09,1.2349,5.2776,5.512
WDPP.BR,2019-08-09,1.873613595,10.8415635160536,10.677144
WEIR.L,2019-08-09,1.5709,2.0661,
WIHL.ST,2019-08-09,1.078096658,5.86390756353787,5.775709
WLSNc.AS,2019-08-09,6.430763276,7.70812525703543,7.708125
